year,fips,mean_une,qt_bartik_sa,statecode,date,constant,infl_reg,rp,u_sum_10,rp_sum_10,u_sum_20,rp_sum_20,u_sum_30,rp_sum_30,u_sum_40,rp_sum_40,u_sum_20_90,rp_sum_20_90,u_sum_20_95,rp_sum_20_95,infl_reg_sign,infl_reg_time_agg,d20_qt_bartik_sa,L4_d20_qt_bartik_sa,L4_rp,L4_mean_une,u_sum_var
1991,09,5.6999998,402.6651,Connecticut,1991q1,1,5.85359,102.42741,73.351898,1080.1095,120.83647,1987.1864,157.59068,2811.8086,176.5407,3558.6611,58.895649,922.85309,85.539177,1372.4825,-5.85359,-1.4633975,-.57711792,.21691895,100.34949,4.9000001,176.5407
1991,09,6.3333335,402.43991,Connecticut,1991q2,1,5.2310781,102.05421,73.580658,1082.9237,120.71615,1991.0139,155.71797,2815.8276,174.64014,3562.1167,59.762798,924.54816,85.977043,1375.1272,-5.2310781,-1.3077695,-.65023804,.34655762,100.71722,5.0999999,174.64014
1991,09,6.9666667,402.43887,Connecticut,1991q3,1,3.3418212,102.00706,72.960983,1085.9247,120.03668,1995.9092,153.08803,2820.2554,172.21451,3566.9414,60.034744,926.9433,85.807175,1378.5898,-3.3418212,-.8354553,-.39071655,.45248413,101.13525,5.1666665,172.21451
1991,09,7.4000001,402.31314,Connecticut,1991q4,1,4.4685287,103.05983,71.665176,1089.4172,118.92874,2000.208,149.7178,2824.9187,169.14688,3571.5547,59.665623,929.55402,85.057281,1381.9797,-4.4685287,-1.1171322,-.51730347,.10748291,101.04254,5.3666668,169.14688
1992,09,7.5,401.93307,Connecticut,1992q1,1,4.3913493,103.13699,70.009003,1092.1278,117.29009,2003.2493,145.82654,2828.6621,165.76672,3575.7368,58.761841,931.24957,83.775917,1384.3361,-4.3913493,-1.0978373,-.99035645,-.57711792,102.42741,5.6999998,165.76672
1992,09,7.5,401.93176,Connecticut,1992q2,1,4.996088,103.06814,68.204948,1094.1221,115.20672,2006.1554,141.86888,2832.0249,162.60814,3580.4973,57.597904,933.03485,82.178459,1386.6968,-4.996088,-1.249022,-1.0591125,-.65023804,102.05421,6.3333335,162.60814
1992,09,7.5666666,401.88437,Connecticut,1992q3,1,6.523294,103.3212,66.382668,1096.7059,112.72064,2009.3864,137.72336,2835.2866,159.7522,3585.3174,56.247906,935.12848,80.329643,1389.3533,-6.523294,-1.6308235,-1.1392212,-.39071655,102.00706,6.9666667,159.7522
1992,09,7.5999999,401.77176,Connecticut,1992q4,1,3.8170035,103.45044,64.47464,1099.1619,109.6786,2012.8027,133.24669,2838.1838,157.1568,3590.3225,54.604942,937.23431,78.110191,1392.062,-3.8170035,-.95425087,-1.461731,-.51730347,103.05983,7.4000001,157.1568
1993,09,7.4000001,401.82724,Connecticut,1993q1,1,2.276217,103.52397,62.393089,1102.1598,106.21774,2015.4867,128.56784,2841.1848,154.65759,3596.1694,52.689709,939.33594,75.583511,1394.4984,-2.276217,-.56905425,-1.8233337,-.99035645,103.13699,7.5,154.65759
1993,09,6.9000001,401.7446,Connecticut,1993q2,1,2.2584822,104.13963,60.341797,1105.8228,102.67857,2017.8872,124.09306,2843.9197,152.42444,3602.7136,50.747414,941.55426,73.026825,1396.8822,-2.2584822,-.56462055,-2.0830383,-1.0591125,103.06814,7.5,152.42444
1993,09,6.3000002,401.72784,Connecticut,1993q3,1,2.177583,105.29367,58.804985,1108.2736,99.445122,2020.0803,120.39868,2845.8958,150.6514,3608.3257,49.120548,943.39301,70.790192,1398.9144,-2.177583,-.54439574,-2.280426,-1.1392212,103.3212,7.5666666,150.6514
1993,09,5.8000002,401.80435,Connecticut,1993q4,1,3.4990687,105.44888,57.919003,1109.5492,96.621506,2021.568,117.54427,2846.7605,149.37737,3612.811,47.955273,944.21887,68.995705,1400.0308,-3.4990687,-.87476718,-2.3414307,-1.461731,103.45044,7.5999999,149.37737
1994,09,5.5666666,401.95584,Connecticut,1994q1,1,2.5009079,105.20711,57.61956,1111.402,94.165359,2022.9043,115.31402,2848.5352,148.48399,3618.5562,47.199863,944.96252,67.585304,1401.0382,-2.5009079,-.62522697,-2.2360229,-1.8233337,103.52397,7.4000001,148.48399
1994,09,5.5333333,402.15936,Connecticut,1994q2,1,2.5182874,105.66451,57.793949,1112.7509,91.83828,2024.6559,113.32158,2850.2317,147.7281,3625.1606,46.607632,946.08099,66.310432,1402.4224,-2.5182874,-.62957186,-1.9785156,-2.0830383,104.13963,6.9000001,147.7281
1994,09,5.6333332,402.37195,Connecticut,1994q3,1,1.7145686,105.93664,57.913334,1113.3885,89.466835,2026.0698,111.51525,2852.1304,146.8644,3631.5205,45.978535,946.83148,64.979652,1403.4446,-1.7145686,-.42864215,-1.6587219,-2.280426,105.29367,6.3000002,146.8644
1994,09,5.5999999,402.56415,Connecticut,1994q4,1,-.31385052,105.20045,57.571159,1113.6608,87.052261,2026.8469,109.98423,2854.4534,145.86874,3637.251,45.180553,947.30682,63.509422,1404.069,.31385052,.078462631,-1.3060608,-2.3414307,105.44888,5.8000002,145.86874
1995,09,5.5999999,402.81375,Connecticut,1995q1,1,1.0049075,105.7533,56.837154,1114.929,84.48336,2028.1489,108.84124,2857.4783,144.98586,3645.2876,44.30666,948.61945,61.925198,1405.4022,-1.0049075,-.25122687,-1.0106506,-2.2360229,105.20711,5.5666666,144.98586
1995,09,5.5999999,402.82144,Connecticut,1995q2,1,.56147444,105.86556,55.583256,1116.1034,81.643135,2028.7505,108.08121,2860.4109,144.13867,3652.7283,43.299187,949.44049,60.150047,1406.1553,-.56147444,-.14036861,-1.0296631,-1.9785156,105.66451,5.5333333,144.13867
1995,09,5.4666667,402.79065,Connecticut,1995q3,1,1.9908636,106.58181,53.924786,1116.4723,78.637901,2029.4695,107.48608,2864.2766,143.19368,3659.4512,42.1595,950.26147,58.221718,1406.929,-1.9908636,-.49771589,-1.0049744,-1.6587219,105.93664,5.6333332,143.19368
1995,09,5.3000002,402.76608,Connecticut,1995q4,1,3.8674119,107.36582,52.11293,1115.8605,75.791527,2029.2273,107.11827,2868.2466,142.26234,3666.083,41.049442,950.34149,56.356159,1406.8817,-3.8674119,-.96685296,-.61129761,-1.3060608,105.20045,5.5999999,142.26234
1996,09,5.3333335,402.95047,Connecticut,1996q1,1,2.8972497,106.67212,50.270248,1114.8818,73.439163,2028.0087,106.89041,2871.0486,141.28931,3672.863,40.053917,949.53223,54.723179,1405.9268,-2.8972497,-.72431242,.28536987,-1.0106506,105.7533,5.5999999,141.28931
1996,09,5.4000001,402.93918,Connecticut,1996q2,1,3.701839,106.63435,48.194408,1115.0787,71.329292,2027.5165,106.52802,2874.5596,140.20586,3680.4077,38.955311,949.40924,53.100616,1405.6683,-3.701839,-.92545974,.49926758,-1.0296631,105.86556,5.5999999,140.20586
1996,09,5.5,402.99185,Connecticut,1996q3,1,3.599251,107.43164,45.909676,1115.3048,69.294327,2028.2277,105.97127,2879.6609,139.06639,3688.2356,37.684883,949.48871,51.394188,1405.9495,-3.599251,-.89981276,.55297852,-1.0049744,106.58181,5.4666667,139.06639
1996,09,5.7666669,403.08044,Connecticut,1996q4,1,2.1230369,106.58368,43.410416,1114.9021,67.165077,2027.7637,105.2093,2884.624,137.79211,3695.1372,36.166229,948.63513,49.504616,1405.2405,-2.1230369,-.53075922,.76730347,-.61129761,107.36582,5.3000002,137.79211
1997,09,5.6666665,403.2977,Connecticut,1997q1,1,2.3111589,106.29311,40.556255,1115.47,64.935791,2028.868,104.02232,2890.6606,136.23561,3702.803,34.210922,948.73541,47.318554,1405.7009,-2.3111589,-.57778972,1.364624,.28536987,106.67212,5.3333335,136.23561
1997,09,5.2666669,403.39224,Connecticut,1997q2,1,.90032583,106.18587,37.864719,1115.9208,63.221222,2031.0277,102.8997,2896.5889,134.78671,3711.0554,32.214302,949.28107,45.313873,1406.8207,-.90032583,-.22508146,1.4604797,.49926758,106.63435,5.4000001,134.78671
1997,09,4.8000002,403.53088,Connecticut,1997q3,1,-.076254658,106.46185,35.36916,1116.2341,62.30233,2033.2463,102.26842,2904.3489,133.83871,3720.0681,30.501072,949.99615,43.803997,1408.0808,.076254658,.019063665,1.6465149,.55297852,107.43164,5.5,133.83871
1997,09,4.2333331,403.70938,Connecticut,1997q4,1,.55557996,106.96143,33.048454,1116.0999,62.281746,2035.6895,102.15145,2911.7756,133.55318,3728.3174,29.180843,950.55524,42.897068,1409.3275,-.55557996,-.13889499,1.9376221,.76730347,106.58368,5.7666669,133.55318
1998,09,3.8,404.02222,Connecticut,1998q1,1,-.44287348,106.18303,31.125971,1115.709,63.024197,2038.778,102.50707,2918.0244,133.99327,3737.228,28.371914,950.78876,42.62254,1410.6074,.44287348,.11071837,2.1949768,1.364624,106.29311,5.6666665,133.99327
1998,09,3.5,404.01343,Connecticut,1998q2,1,-.49008051,105.89468,29.682068,1115.8296,64.320915,2043.5559,103.1807,2925.7458,135.09853,3746.8062,27.970793,952.04279,42.837502,1413.1561,.49008051,.12252013,2.2688293,1.4604797,106.18587,5.2666669,135.09853
1998,09,3.3,403.78143,Connecticut,1998q3,1,-.24403773,106.37135,28.91851,1116.0406,65.906487,2048.2129,103.94226,2934.8015,136.87473,3756.7441,27.854393,953.68799,43.367622,1415.9406,.24403773,.061009433,2.0535889,1.6465149,106.46185,4.8000002,136.87473
1998,09,3.0999999,403.84021,Connecticut,1998q4,1,.11682767,106.90727,28.680868,1115.8145,67.601044,2052.4128,104.83955,2943.4614,139.27226,3765.8936,27.931068,954.98309,44.088364,1418.3597,-.11682767,-.029206917,2.0358582,1.9376221,106.96143,4.2333331,139.27226
1999,09,2.9666667,403.75964,Connecticut,1999q1,1,.54646856,106.8952,28.823721,1116.3391,69.378426,2057.7922,105.9726,2951.8552,142.38666,3775.1729,28.218224,956.07611,44.997833,1421.0781,-.54646856,-.13661714,1.8038025,2.1949768,106.18303,3.8,142.38666
1999,09,2.8666666,403.61127,Connecticut,1999q2,1,1.9750391,107.08781,29.132843,1116.4639,71.199387,2063.9172,107.2271,2960.1238,146.11314,3784.9038,28.66922,957.40497,46.047707,1424.2498,-1.9750391,-.49375978,1.4519043,2.2688293,105.89468,3.5,146.11314
1999,09,2.8,403.56848,Connecticut,1999q3,1,1.831043,107.21864,29.757122,1117.1877,72.976158,2070.0959,108.59529,2968.1038,150.29047,3794.821,29.257124,958.69501,47.186409,1427.4674,-1.831043,-.45776075,1.1965332,2.0535889,106.37135,3.3,150.29047
1999,09,2.9000001,403.60709,Connecticut,1999q4,1,1.4552615,106.75829,30.93738,1118.6172,74.810966,2075.6917,110.06931,2976.2698,154.84494,3804.5422,29.980371,959.90674,48.443268,1430.4913,-1.4552615,-.36381537,1.0429382,2.0358582,106.90727,3.0999999,154.84494
2000,09,2.7,403.70813,Connecticut,2000q1,1,2.0162725,106.48146,32.480743,1120.4468,76.672348,2083.6482,111.58048,2985.6113,159.52278,3814.396,30.689081,962.03821,49.708817,1434.9656,-2.0162725,-.50406814,.89437866,1.8038025,106.8952,2.9666667,159.52278
2000,09,2.4000001,403.63831,Connecticut,2000q2,1,1.146499,106.29124,34.724056,1123.1067,78.809082,2091.8198,113.53085,2994.6921,164.49449,3826.3738,31.706863,964.69244,51.275394,1439.9025,-1.146499,-.28662476,.81686401,1.4519043,107.08781,2.8666666,164.49449
2000,09,2.2333333,403.46289,Connecticut,2000q3,1,1.9004142,106.56681,37.504078,1127.2294,81.161377,2099.4363,115.97655,3005.2522,169.81947,3840.3162,33.15485,967.72955,53.192406,1444.9368,-1.9004142,-.47510356,.67224121,1.1965332,107.21864,2.8,169.81947
2000,09,2.3,403.35483,Connecticut,2000q4,1,1.8822831,106.26746,40.601116,1132.08,83.569458,2107.5415,118.86186,3015.4104,175.43347,3853.0583,34.928654,970.90051,55.326019,1450.2477,-1.8822831,-.47057077,.58874512,1.0429382,106.75829,2.9000001,175.43347
2001,09,2.7333333,403.03143,Connecticut,2001q1,1,2.416256,106.04414,43.63195,1136.7725,85.68914,2117.0977,122.10348,3025.9426,181.01451,3864.5444,36.789001,974.91516,57.394196,1456.6213,-2.416256,-.60406399,.080963135,.89437866,106.48146,2.7,181.01451
2001,09,3.0999999,402.29813,Connecticut,2001q2,1,2.9314389,106.09059,46.135105,1141.713,87.310745,2126.9695,125.38395,3036.355,186.10272,3875.9084,38.362408,979.62286,59.079239,1463.5621,-2.9314389,-.73285973,-.64105225,.81686401,106.29124,2.4000001,186.10272
2001,09,3.3,401.5896,Connecticut,2001q3,1,3.2736959,107.522,48.142448,1148.5123,88.605629,2137.1021,128.86964,3047.4663,190.6044,3886.856,39.707291,984.83307,60.478958,1470.9108,-3.2736959,-.81842399,-1.4022522,.67224121,106.56681,2.2333333,190.6044
2001,09,3.3333333,400.88773,Connecticut,2001q4,1,2.1486986,107.06031,49.847454,1154.6855,89.684296,2145.646,132.68166,3057.6277,194.77113,3896.793,40.975319,988.995,61.729858,1477.0321,-2.1486986,-.53717464,-2.1927185,.58874512,106.26746,2.3,194.77113
2002,09,3.5666666,400.31589,Connecticut,2002q1,1,1.808877,107.93679,51.355145,1161.5933,90.740204,2154.5452,136.8437,3068.6692,198.8571,3906.928,42.34721,994.10358,63.01152,1483.8748,-1.808877,-.45221925,-2.9818115,.080963135,106.04414,2.7333333,198.8571
2002,09,4.0999999,399.94617,Connecticut,2002q2,1,3.6980765,108.85482,52.612221,1167.118,91.598343,2162.9116,141.10799,3078.7551,202.88245,3916.2891,43.616329,998.84436,64.126968,1490.2704,-3.6980765,-.92451912,-3.4460754,-.64105225,106.09059,3.0999999,202.88245
2002,09,4.5999999,399.64432,Connecticut,2002q3,1,1.2796804,108.76728,53.463863,1173.8054,92.062737,2171.1306,145.07384,3087.5405,206.45424,3925.3376,44.454117,1003.1956,64.799477,1496.3409,-1.2796804,-.31992009,-3.8865662,-1.4022522,107.522,3.3,206.45424
2002,09,5.1333332,399.36765,Connecticut,2002q4,1,3.1284332,109.35556,53.879349,1180.4879,92.272163,2178.8188,148.62408,3098.4319,209.44569,3933.6746,44.865925,1008.023,65.088593,1502.5151,-3.1284332,-.78210831,-4.3417358,-2.1927185,107.06031,3.3333333,209.44569
2003,09,5.3666668,399.04471,Connecticut,2003q1,1,5.0753675,110.73095,53.639725,1185.7267,92.135803,2187.312,151.6714,3110.6653,211.72791,3941.771,44.759262,1012.9296,64.915184,1508.9747,-5.0753675,-1.2688419,-4.9775085,-2.9818115,107.93679,3.5666666,211.72791
2003,09,5.5,398.49445,Connecticut,2003q2,1,5.6589956,111.79742,53.011265,1190.3916,92.035034,2194.2473,154.5878,3120.4578,213.68597,3949.2039,44.422009,1016.8156,64.606522,1514.2147,-5.6589956,-1.4147489,-5.5189819,-3.4460754,108.85482,4.0999999,213.68597
2003,09,5.4666667,398.14252,Connecticut,2003q3,1,5.8320966,111.23441,51.970455,1195.2069,92.234779,2200.1414,157.37433,3127.4063,215.37305,3957.0747,43.963978,1019.9432,64.332466,1518.5928,-5.8320966,-1.4580241,-5.638916,-3.8865662,108.76728,4.5999999,215.37305
2003,09,5.3333335,398.07541,Connecticut,2003q4,1,4.8645744,111.20639,50.86237,1200.6316,92.960953,2206.1641,160.09938,3134.4812,216.91013,3965.6184,43.565033,1023.9694,64.294159,1523.5754,-4.8645744,-1.2161436,-5.764801,-4.3417358,109.35556,5.1333332,216.91013
2004,09,5.1666665,398.17953,Connecticut,2004q1,1,4.6905031,113.25878,49.907909,1206.3696,94.428925,2212.9841,162.69075,3141.1201,218.3967,3976.875,43.359074,1028.5793,64.657059,1529.1599,-4.6905031,-1.1726258,-5.5801086,-4.9775085,110.73095,5.3666668,218.3967
2004,09,5.0333333,398.15762,Connecticut,2004q2,1,3.3452079,114.08914,49.082024,1209.8209,96.625374,2218.2236,165.27942,3146.1111,219.79909,3986.4287,43.396469,1031.4845,65.453506,1533.0637,-3.3452079,-.83630198,-5.4536438,-5.5189819,111.79742,5.5,219.79909
2004,09,4.8333335,398.15381,Connecticut,2004q3,1,3.5561409,114.31673,48.382465,1212.251,99.360367,2223.0229,167.93028,3149.9087,221.23886,3995.2605,43.642899,1033.8408,66.599525,1536.45,-3.5561409,-.88903522,-5.4146729,-5.638916,111.23441,5.4666667,221.23886
2004,09,4.8000002,398.20044,Connecticut,2004q4,1,3.183877,113.68921,47.908012,1214.7656,102.65217,2227.439,170.95789,3153.5232,222.76137,4002.6301,44.187565,1036.1761,68.15976,1539.6871,-3.183877,-.79596925,-5.4066467,-5.764801,111.20639,5.3333335,222.76137
2005,09,4.9333334,398.28604,Connecticut,2005q1,1,4.4418602,115.93839,47.613171,1218.7084,106.229,2232.0081,174.09906,3158.3833,224.17685,4011.5391,44.862194,1039.3901,69.932816,1543.5247,-4.4418602,-1.110465,-5.4220886,-5.5801086,113.25878,5.1666665,224.17685
2005,09,5,398.15811,Connecticut,2005q2,1,3.427141,115.76064,47.451977,1219.6423,109.76182,2236.4836,177.01395,3160.0337,225.20432,4018.2354,45.471748,1040.7791,71.682716,1546.1309,-3.427141,-.85678524,-5.4801941,-5.4536438,114.08914,5.0333333,225.20432
2005,09,4.8666668,398.02371,Connecticut,2005q3,1,3.2413118,114.7467,47.432838,1222.2269,113.26297,2243.2036,179.66905,3162.1797,226.04102,4025.3208,46.074959,1042.8203,73.454559,1549.947,-3.2413118,-.81032795,-5.4391785,-5.4146729,114.31673,4.8333335,226.04102
2005,09,4.6999998,398.10162,Connecticut,2005q4,1,5.1817451,115.58987,47.849655,1225.5804,117.01596,2249.7163,182.36241,3166.083,227.08781,4033.5938,46.905487,1046.0214,75.495857,1554.4613,-5.1817451,-1.2954363,-5.2532043,-5.4066467,113.68921,4.8000002,227.08781
2006,09,4.4000001,398.25119,Connecticut,2006q1,1,4.1007652,116.89503,48.921356,1228.0787,120.94795,2253.3806,185.0787,3170.7678,228.29118,4042.2324,48.009449,1048.3348,77.808075,1557.4221,-4.1007652,-1.0251913,-4.7802429,-5.4220886,115.93839,4.9333334,228.29118
2006,09,4.3000002,398.1181,Connecticut,2006q2,1,5.0697923,116.88629,50.849552,1228.731,125.08635,2255.1968,187.90353,3174.2085,229.69824,4049.6421,49.549129,1049.371,80.498039,1558.9161,-5.0697923,-1.2674481,-4.1800232,-5.4801941,115.76064,5,229.69824
2006,09,4.3333335,398.0018,Connecticut,2006q3,1,6.7175107,117.14091,53.561451,1230.1824,129.04042,2256.4475,190.63602,3180.5647,230.97527,4057.3547,51.322369,1050.4438,83.291435,1560.2385,-6.7175107,-1.6793777,-3.5877991,-5.4391785,114.7467,4.8666668,230.97527
2006,09,4.3000002,397.91138,Connecticut,2006q4,1,3.4443679,116.84071,56.869987,1231.8594,132.78264,2257.8499,193.06656,3187.0125,231.94162,4064.6697,53.223171,1051.4119,86.101173,1561.5361,-3.4443679,-.86109197,-2.9763489,-5.2532043,115.58987,4.6999998,231.94162
2007,09,4.3000002,397.91559,Connecticut,2007q1,1,1.5198492,116.60007,60.667656,1234.238,136.48727,2259.1206,195.43205,3193.8494,233.06293,4073.0088,55.35601,1052.7543,89.046089,1563.0212,-1.5198492,-.3799623,-2.4002991,-4.7802429,116.89503,4.4000001,233.06293
2007,09,4.3333335,397.66193,Connecticut,2007q2,1,1.5242343,116.92078,64.865448,1236.6611,140.39293,2260.6577,197.67345,3199.5386,234.37389,4082.5713,57.750149,1054.5149,92.21769,1564.8419,-1.5242343,-.38105857,-2.2842407,-4.1800232,116.88629,4.3000002,234.37389
2007,09,4.5,397.47949,Connecticut,2007q3,1,1.6186944,117.77103,69.313133,1238.2041,144.35887,2262.5225,199.73128,3205.8804,235.5753,4092.5845,60.381363,1056.2092,95.545029,1566.7,-1.6186944,-.40467361,-2.1648254,-3.5877991,117.14091,4.3333335,235.5753
2007,09,4.8000002,397.36429,Connecticut,2007q4,1,1.6598535,116.91215,73.697685,1241.2612,148.06021,2262.4561,201.3456,3211.3928,236.41972,4101.3755,63.099487,1056.985,98.812309,1567.2827,-1.6598535,-.41496336,-2.0033569,-2.9763489,116.84071,4.3000002,236.41972
2008,09,5.0333333,397.39175,Connecticut,2008q1,1,4.09588,118.52854,77.823494,1247.4503,151.25055,2263.5874,202.5253,3217.9863,,,65.749825,1058.8503,101.82822,1568.9452,-4.09588,-1.02397,-1.6529541,-2.4002991,116.60007,4.3000002,
2008,09,5.3666668,396.99292,Connecticut,2008q2,1,4.4284959,118.2173,81.845734,1250.6323,154.10109,2263.8845,203.55518,3223.1145,,,68.415123,1059.244,104.69749,1569.3385,-4.4284959,-1.107124,-1.5015259,-2.2842407,116.92078,4.3333335,
2008,09,5.9000001,396.6077,Connecticut,2008q3,1,4.4506149,118.17563,85.541756,1251.8802,156.4529,2266.26,204.23415,3229.8625,,,70.977829,1060.2887,107.28323,1570.8523,-4.4506149,-1.1126537,-1.5348206,-2.1648254,117.77103,4.5,
2008,09,6.5,395.8782,Connecticut,2008q4,1,2.7063527,117.56456,88.585663,1252.5559,158.04434,2268.7322,204.2579,3236.7227,,,73.196213,1061.5007,109.33615,1572.5024,-2.7063527,-.67658818,-2.1972046,-2.0033569,116.91215,4.8000002,
2009,09,7.2333331,394.42648,Connecticut,2009q1,1,-.82413101,118.43094,90.692497,1253.2003,158.80045,2275.0217,203.40465,3244.5125,,,74.957924,1063.998,110.75798,1576.2748,.82413101,.20603275,-3.7530518,-1.6529541,118.52854,5.0333333,
2009,09,7.9000001,392.819,Connecticut,2009q2,1,-1.7615807,118.94879,91.838692,1253.4146,158.49628,2280.8149,201.48152,3251.2646,,,76.051941,1065.8573,111.33932,1579.4717,1.7615807,.44039518,-5.338623,-1.5015259,118.2173,5.3666668,
2009,09,8.3666668,392.25302,Connecticut,2009q3,1,-2.9007034,119.37064,92.202492,1252.6117,157.37933,2286.1667,198.98882,3258.2776,,,76.506538,1067.3513,111.18976,1582.3019,2.9007034,.72517586,-5.9007874,-1.5348206,118.17563,5.9000001,
2009,09,8.7666664,392.06659,Connecticut,2009q4,1,1.2735226,119.12431,92.279465,1251.3854,155.61612,2289.5317,196.19681,3265.925,,,76.468796,1068.3025,110.46938,1584.1296,-1.2735226,-.31838065,-6.1338501,-2.1972046,117.56456,6.5,
2010,09,9.0333338,392.00131,Connecticut,2010q1,1,2.3921363,118.48219,92.013466,1251.099,153.24022,2294.196,192.87393,3274.6482,,,75.954048,1069.7838,109.20643,1586.7577,-2.3921363,-.59803408,-6.284729,-3.7530518,118.43094,7.2333331,
2010,09,9.1000004,392.02466,Connecticut,2010q2,1,3.6216431,121.08907,91.324677,1250.2526,150.24377,2299.5178,189.0262,3283.5959,,,75.037178,1072.1378,107.45288,1590.1836,-3.6216431,-.90541077,-6.1334534,-5.338623,118.94879,7.9000001,
2010,09,9.1000004,392.21381,Connecticut,2010q3,1,5.7532005,123.5584,90.290283,1247.129,146.98619,2302.4338,,,,,73.920036,1071.8826,105.46517,1591.1219,-5.7532005,-1.4383001,-5.809906,-5.9007874,119.37064,8.3666668,
2010,09,9.1999998,392.34796,Connecticut,2010q4,1,2.189008,121.96983,89.094719,1242.3507,143.77747,2302.9973,,,,,72.690948,1068.8719,103.4087,1589.5599,-2.189008,-.547252,-5.7536621,-6.1338501,119.12431,8.7666664,
2011,09,9.166667,392.68851,Connecticut,2011q1,1,1.6763697,119.44815,87.575043,1241.076,140.40807,2306.5579,,,,,71.210091,1067.498,101.12678,1590.1952,-1.6763697,-.41909242,-5.5626831,-6.284729,118.48219,9.0333338,
2011,09,9,392.80566,Connecticut,2011q2,1,.438999,118.75477,85.802368,1242.3685,136.90196,2312.7019,,,,,69.581505,1068.7734,98.700073,1593.5184,-.438999,-.10974975,-5.312439,-6.1334534,121.08907,9.1000004,
2011,09,8.6000004,393.04041,Connecticut,2011q3,1,-1.1206943,118.0303,83.908829,1247.8861,133.22893,2319.8787,,,,,67.912567,1071.001,96.189674,1597.8651,1.1206943,.28017357,-4.9613953,-5.809906,123.5584,9.1000004,
2011,09,8.333333,393.15643,Connecticut,2011q4,1,2.5554166,118.51491,82.038437,1254.5394,129.56839,2327.5923,,,,,66.449951,1074.2415,93.812828,1603.0859,-2.5554166,-.63885415,-4.7549438,-5.7536621,121.96983,9.1999998,
2012,09,8.1999998,393.54752,Connecticut,2012q1,1,2.7257502,117.96629,80.267792,1260.7964,126.27654,2335.686,,,,,65.141373,1077.421,91.65136,1608.4181,-2.7257502,-.68143755,-4.3680725,-5.5626831,119.44815,9.166667,
